Node ID,Timestamp,Agreement Level,Opinion Delta,Bot Proximity,Communication Style,Graph Type,Trial #,Bot Present,Param Value,Global Mean,Global Std
6,10,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.702083333333333,1.577110805241134
6,11,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.653472222222222,1.6505064059346122
6,12,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.624305555555556,1.5701677927969584
6,13,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.561805555555556,1.5861849952521296
6,14,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.5055555555555555,1.5693280466832658
6,15,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.40625,1.7784408359038226
6,16,8,-1,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.56875,1.4736965831472868
6,17,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.416666666666667,1.734256093360861
6,18,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.498611111111111,1.6220332349566218
6,19,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.529166666666667,1.614039989240005
6,20,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.522222222222222,1.571835346914622
7,0,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,5.0,2.000694806343698
7,1,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,5.0152777777777775,2.0044536737355925
7,2,6,-1,0.5555555555555556,Assertive,random_geometric,2,N,1.0,5.277777777777778,2.0741784024266208
7,3,9,3,0.8888888888888888,Assertive,random_geometric,2,N,1.0,5.795833333333333,2.2243792615861513
7,4,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,6.382638888888889,2.2178387848900303
7,5,7,-2,0.6666666666666667,Assertive,random_geometric,2,N,1.0,6.875694444444444,2.047176279570362
7,6,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,7.166666666666667,1.8647827947078706
7,7,9,2,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.360416666666667,1.7859664023354471
7,8,8,-1,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.4840277777777775,1.6245238012666312
7,9,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.653472222222222,1.609147461140479
7,10,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.702083333333333,1.577110805241134
7,11,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.653472222222222,1.6505064059346122
7,12,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.624305555555556,1.5701677927969584
7,13,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.561805555555556,1.5861849952521296
7,14,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.5055555555555555,1.5693280466832658
7,15,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.40625,1.7784408359038226
7,16,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.56875,1.4736965831472868
7,17,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.416666666666667,1.734256093360861
7,18,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.498611111111111,1.6220332349566218
7,19,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.529166666666667,1.614039989240005
7,20,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.522222222222222,1.571835346914622
8,0,3,0,0.2222222222222222,Assertive,random_geometric,2,N,1.0,5.0,2.000694806343698
8,1,3,0,0.2222222222222222,Assertive,random_geometric,2,N,1.0,5.0152777777777775,2.0044536737355925
8,2,6,3,0.5555555555555556,Assertive,random_geometric,2,N,1.0,5.277777777777778,2.0741784024266208
8,3,9,3,0.8888888888888888,Assertive,random_geometric,2,N,1.0,5.795833333333333,2.2243792615861513
8,4,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,6.382638888888889,2.2178387848900303
8,5,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,6.875694444444444,2.047176279570362
8,6,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.166666666666667,1.8647827947078706
8,7,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.360416666666667,1.7859664023354471
8,8,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.4840277777777775,1.6245238012666312
8,9,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.653472222222222,1.609147461140479
8,10,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.702083333333333,1.577110805241134
8,11,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.653472222222222,1.6505064059346122
8,12,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.624305555555556,1.5701677927969584
8,13,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.561805555555556,1.5861849952521296
8,14,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.5055555555555555,1.5693280466832658
8,15,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.40625,1.7784408359038226
8,16,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.56875,1.4736965831472868
8,17,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.416666666666667,1.734256093360861
8,18,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.498611111111111,1.6220332349566218
8,19,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.529166666666667,1.614039989240005
8,20,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.522222222222222,1.571835346914622
9,0,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,5.0,2.000694806343698
9,1,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,5.0152777777777775,2.0044536737355925
9,2,6,-1,0.5555555555555556,Assertive,random_geometric,2,N,1.0,5.277777777777778,2.0741784024266208
9,3,9,3,0.8888888888888888,Assertive,random_geometric,2,N,1.0,5.795833333333333,2.2243792615861513
9,4,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,6.382638888888889,2.2178387848900303
9,5,7,-2,0.6666666666666667,Assertive,random_geometric,2,N,1.0,6.875694444444444,2.047176279570362
9,6,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,7.166666666666667,1.8647827947078706
9,7,9,2,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.360416666666667,1.7859664023354471
9,8,7,-2,0.6666666666666667,Assertive,random_geometric,2,N,1.0,7.4840277777777775,1.6245238012666312
9,9,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,7.653472222222222,1.609147461140479
9,10,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,7.702083333333333,1.577110805241134
9,11,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,7.653472222222222,1.6505064059346122
9,12,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,7.624305555555556,1.5701677927969584
9,13,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,7.561805555555556,1.5861849952521296
9,14,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,7.5055555555555555,1.5693280466832658
9,15,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,7.40625,1.7784408359038226
9,16,8,1,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.56875,1.4736965831472868
9,17,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.416666666666667,1.734256093360861
9,18,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.498611111111111,1.6220332349566218
9,19,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.529166666666667,1.614039989240005
9,20,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.522222222222222,1.571835346914622
10,0,3,0,0.2222222222222222,Assertive,random_geometric,2,N,1.0,5.0,2.000694806343698
10,1,3,0,0.2222222222222222,Assertive,random_geometric,2,N,1.0,5.0152777777777775,2.0044536737355925
10,2,8,5,0.7777777777777778,Assertive,random_geometric,2,N,1.0,5.277777777777778,2.0741784024266208
10,3,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,5.795833333333333,2.2243792615861513
10,4,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,6.382638888888889,2.2178387848900303
10,5,9,1,0.8888888888888888,Assertive,random_geometric,2,N,1.0,6.875694444444444,2.047176279570362
10,6,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.166666666666667,1.8647827947078706
10,7,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.360416666666667,1.7859664023354471
10,8,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.4840277777777775,1.6245238012666312
10,9,8,-1,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.653472222222222,1.609147461140479
10,10,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.702083333333333,1.577110805241134
10,11,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.653472222222222,1.6505064059346122
10,12,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.624305555555556,1.5701677927969584
10,13,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.561805555555556,1.5861849952521296
10,14,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.5055555555555555,1.5693280466832658
10,15,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.40625,1.7784408359038226
10,16,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.56875,1.4736965831472868
10,17,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.416666666666667,1.734256093360861
10,18,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.498611111111111,1.6220332349566218
10,19,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.529166666666667,1.614039989240005
10,20,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.522222222222222,1.571835346914622
11,0,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,5.0,2.000694806343698
11,1,7,0,0.6666666666666667,Assertive,random_geometric,2,N,1.0,5.0152777777777775,2.0044536737355925
11,2,8,1,0.7777777777777778,Assertive,random_geometric,2,N,1.0,5.277777777777778,2.0741784024266208
11,3,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,5.795833333333333,2.2243792615861513
11,4,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,6.382638888888889,2.2178387848900303
11,5,9,1,0.8888888888888888,Assertive,random_geometric,2,N,1.0,6.875694444444444,2.047176279570362
11,6,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.166666666666667,1.8647827947078706
11,7,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.360416666666667,1.7859664023354471
11,8,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.4840277777777775,1.6245238012666312
11,9,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.653472222222222,1.609147461140479
11,10,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.702083333333333,1.577110805241134
11,11,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.653472222222222,1.6505064059346122
11,12,9,0,0.8888888888888888,Assertive,random_geometric,2,N,1.0,7.624305555555556,1.5701677927969584
11,13,8,-1,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.561805555555556,1.5861849952521296
11,14,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.5055555555555555,1.5693280466832658
11,15,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.40625,1.7784408359038226
11,16,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.56875,1.4736965831472868
11,17,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.416666666666667,1.734256093360861
11,18,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.498611111111111,1.6220332349566218
11,19,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.529166666666667,1.614039989240005
11,20,8,0,0.7777777777777778,Assertive,random_geometric,2,N,1.0,7.522222222222222,1.571835346914622
12,0,3,0,0.2222222222222222,Aggressive,random_geometric,2,N,1.0,5.0,2.000694806343698
12,1,3,0,0.2222222222222222,Aggressive,random_geometric,2,N,1.0,5.0152777777777775,2.0044536737355925
12,2,6,3,0.5555555555555556,Aggressive,random_geometric,2,N,1.0,5.277777777777778,2.0741784024266208
12,3,9,3,0.8888888888888888,Aggressive,random_geometric,2,N,1.0,5.795833333333333,2.2243792615861513
12,4,9,0,0.8888888888888888,Aggressive,random_geometric,2,N,1.0,6.382638888888889,2.2178387848900303
12,5,9,0,0.8888888888888888,Aggressive,random_geometric,2,N,1.0,6.875694444444444,2.047176279570362
12,6,9,0,0.8888888888888888,Aggressive,random_geometric,2,N,1.0,7.166666666666667,1.8647827947078706
12,7,9,0,0.8888888888888888,Aggressive,random_geometric,2,N,1.0,7.360416666666667,1.7859664023354471
12,8,9,0,0.8888888888888888,Aggressive,random_geometric,2,N,1.0,7.4840277777777775,1.6245238012666312
12,9,9,0,0.8888888888888888,Aggressive,random_geometric,2,N,1.0,7.653472222222222,1.609147461140479
12,10,9,0,0.8888888888888888,Aggressive,random_geometric,2,N,1.0,7.702083333333333,1.577110805241134
12,11,9,0,0.8888888888888888,Aggressive,random_geometric,2,N,1.0,7.653472222222222,1.6505064059346122
